seed,treatment,phase,car_index,risk_aversion
20260921,fixed_1.0,initial,39,1.0
20260921,fixed_1.0,initial,40,1.0
20260921,fixed_1.0,initial,41,1.0
20260921,fixed_1.0,initial,42,1.0
20260921,fixed_1.0,initial,43,1.0
20260921,fixed_1.0,initial,44,1.0
20260921,fixed_1.0,initial,45,1.0
20260921,fixed_1.0,initial,46,1.0
20260921,fixed_1.0,initial,47,1.0
20260921,fixed_1.0,initial,48,1.0
20260921,fixed_1.0,initial,49,1.0
20260921,fixed_1.0,initial,50,1.0
20260921,fixed_1.0,initial,51,1.0
20260921,fixed_1.0,initial,52,1.0
20260921,fixed_1.0,initial,53,1.0
20260921,fixed_1.0,initial,54,1.0
20260921,fixed_1.0,initial,55,1.0
20260921,fixed_1.0,initial,56,1.0
20260921,fixed_1.0,initial,57,1.0
20260921,fixed_1.0,initial,58,1.0
20260921,fixed_1.0,initial,59,1.0
20260921,fixed_1.0,initial,60,1.0
20260921,fixed_1.0,initial,61,1.0
20260921,fixed_1.0,initial,62,1.0
20260921,fixed_1.0,initial,63,1.0
20260921,fixed_1.0,initial,64,1.0
20260921,fixed_1.0,initial,65,1.0
20260921,fixed_1.0,initial,66,1.0
20260921,fixed_1.0,initial,67,1.0
20260921,fixed_1.0,initial,68,1.0
20260921,fixed_1.0,initial,69,1.0
20260921,fixed_1.0,initial,70,1.0
20260921,fixed_1.0,initial,71,1.0
20260921,fixed_1.0,initial,72,1.0
20260921,fixed_1.0,initial,73,1.0
20260921,fixed_1.0,initial,74,1.0
20260921,fixed_1.0,initial,75,1.0
20260921,fixed_1.0,initial,76,1.0
20260921,fixed_1.0,initial,77,1.0
20260921,fixed_1.0,initial,78,1.0
20260921,fixed_1.0,initial,79,1.0
20260921,fixed_1.0,initial,80,1.0
20260921,fixed_1.0,initial,81,1.0
20260921,fixed_1.0,initial,82,1.0
20260921,fixed_1.0,initial,83,1.0
20260921,fixed_1.0,initial,84,1.0
20260921,fixed_1.0,initial,85,1.0
20260921,fixed_1.0,initial,86,1.0
20260921,fixed_1.0,initial,87,1.0
20260921,fixed_1.0,initial,88,1.0
20260921,fixed_1.0,initial,89,1.0
20260921,fixed_1.0,initial,90,1.0
20260921,fixed_1.0,initial,91,1.0
20260921,fixed_1.0,initial,92,1.0
20260921,fixed_1.0,initial,93,1.0
20260921,fixed_1.0,initial,94,1.0
20260921,fixed_1.0,initial,95,1.0
20260921,fixed_1.0,initial,96,1.0
20260921,fixed_1.0,initial,97,1.0
20260921,fixed_1.0,initial,98,1.0
20260921,fixed_1.0,initial,99,1.0
20260921,fixed_1.0,initial,100,1.0
20260921,fixed_1.0,initial,101,1.0
20260921,fixed_1.0,initial,102,1.0
20260921,fixed_1.0,initial,103,1.0
20260921,fixed_1.0,initial,104,1.0
20260921,fixed_1.0,initial,105,1.0
20260921,fixed_1.0,initial,106,1.0
20260921,fixed_1.0,initial,107,1.0
20260921,fixed_1.0,initial,108,1.0
20260921,fixed_1.0,initial,109,1.0
20260921,fixed_1.0,initial,110,1.0
20260921,fixed_1.0,initial,111,1.0
20260921,fixed_1.0,initial,112,1.0
20260921,fixed_1.0,initial,113,1.0
20260921,fixed_1.0,initial,114,1.0
20260921,fixed_1.0,initial,115,1.0
20260921,fixed_1.0,initial,116,1.0
20260921,fixed_1.0,initial,117,1.0
20260921,fixed_1.0,initial,118,1.0
20260921,fixed_1.0,initial,119,1.0
20260921,fixed_1.0,initial,120,1.0
20260921,fixed_1.0,final,1,1.0
20260921,fixed_1.0,final,2,1.0
20260921,fixed_1.0,final,3,1.0
20260921,fixed_1.0,final,4,1.0
20260921,fixed_1.0,final,5,1.0
20260921,fixed_1.0,final,6,1.0
20260921,fixed_1.0,final,7,1.0
20260921,fixed_1.0,final,8,1.0
20260921,fixed_1.0,final,9,1.0
20260921,fixed_1.0,final,10,1.0
20260921,fixed_1.0,final,11,1.0
20260921,fixed_1.0,final,12,1.0
20260921,fixed_1.0,final,13,1.0
20260921,fixed_1.0,final,14,1.0
20260921,fixed_1.0,final,15,1.0
20260921,fixed_1.0,final,16,1.0
20260921,fixed_1.0,final,17,1.0
20260921,fixed_1.0,final,18,1.0
20260921,fixed_1.0,final,19,1.0
20260921,fixed_1.0,final,20,1.0
20260921,fixed_1.0,final,21,1.0
20260921,fixed_1.0,final,22,1.0
20260921,fixed_1.0,final,23,1.0
20260921,fixed_1.0,final,24,1.0
20260921,fixed_1.0,final,25,1.0
20260921,fixed_1.0,final,26,1.0
20260921,fixed_1.0,final,27,1.0
20260921,fixed_1.0,final,28,1.0
20260921,fixed_1.0,final,29,1.0
20260921,fixed_1.0,final,30,1.0
20260921,fixed_1.0,final,31,1.0
20260921,fixed_1.0,final,32,1.0
20260921,fixed_1.0,final,33,1.0
20260921,fixed_1.0,final,34,1.0
20260921,fixed_1.0,final,35,1.0
20260921,fixed_1.0,final,36,1.0
20260921,fixed_1.0,final,37,1.0
20260921,fixed_1.0,final,38,1.0
20260921,fixed_1.0,final,39,1.0
20260921,fixed_1.0,final,40,1.0
20260921,fixed_1.0,final,41,1.0
20260921,fixed_1.0,final,42,1.0
20260921,fixed_1.0,final,43,1.0
20260921,fixed_1.0,final,44,1.0
20260921,fixed_1.0,final,45,1.0
20260921,fixed_1.0,final,46,1.0
20260921,fixed_1.0,final,47,1.0
20260921,fixed_1.0,final,48,1.0
20260921,fixed_1.0,final,49,1.0
20260921,fixed_1.0,final,50,1.0
20260921,fixed_1.0,final,51,1.0
20260921,fixed_1.0,final,52,1.0
20260921,fixed_1.0,final,53,1.0
20260921,fixed_1.0,final,54,1.0
20260921,fixed_1.0,final,55,1.0
20260921,fixed_1.0,final,56,1.0
20260921,fixed_1.0,final,57,1.0
20260921,fixed_1.0,final,58,1.0
20260921,fixed_1.0,final,59,1.0
20260921,fixed_1.0,final,60,1.0
20260921,fixed_1.0,final,61,1.0
20260921,fixed_1.0,final,62,1.0
20260921,fixed_1.0,final,63,1.0
20260921,fixed_1.0,final,64,1.0
20260921,fixed_1.0,final,65,1.0
20260921,fixed_1.0,final,66,1.0
20260921,fixed_1.0,final,67,1.0
20260921,fixed_1.0,final,68,1.0
20260921,fixed_1.0,final,69,1.0
20260921,fixed_1.0,final,70,1.0
20260921,fixed_1.0,final,71,1.0
20260921,fixed_1.0,final,72,1.0
20260921,fixed_1.0,final,73,1.0
20260921,fixed_1.0,final,74,1.0
20260921,fixed_1.0,final,75,1.0
20260921,fixed_1.0,final,76,1.0
20260921,fixed_1.0,final,77,1.0
20260921,fixed_1.0,final,78,1.0
20260921,fixed_1.0,final,79,1.0
20260921,fixed_1.0,final,80,1.0
20260921,fixed_1.0,final,81,1.0
20260921,fixed_1.0,final,82,1.0
20260921,fixed_1.0,final,83,1.0
20260921,fixed_1.0,final,84,1.0
20260921,fixed_1.0,final,85,1.0
20260921,fixed_1.0,final,86,1.0
20260921,fixed_1.0,final,87,1.0
20260921,fixed_1.0,final,88,1.0
20260921,fixed_1.0,final,89,1.0
20260921,fixed_1.0,final,90,1.0
20260921,fixed_1.0,final,91,1.0
20260921,fixed_1.0,final,92,1.0
20260921,fixed_1.0,final,93,1.0
20260921,fixed_1.0,final,94,1.0
20260921,fixed_1.0,final,95,1.0
20260921,fixed_1.0,final,96,1.0
20260921,fixed_1.0,final,97,1.0
20260921,fixed_1.0,final,98,1.0
20260921,fixed_1.0,final,99,1.0
20260921,fixed_1.0,final,100,1.0
20260921,fixed_1.0,final,101,1.0
20260921,fixed_1.0,final,102,1.0
20260921,fixed_1.0,final,103,1.0
20260921,fixed_1.0,final,104,1.0
20260921,fixed_1.0,final,105,1.0
20260921,fixed_1.0,final,106,1.0
20260921,fixed_1.0,final,107,1.0
20260921,fixed_1.0,final,108,1.0
20260921,fixed_1.0,final,109,1.0
20260921,fixed_1.0,final,110,1.0
20260921,fixed_1.0,final,111,1.0
20260921,fixed_1.0,final,112,1.0
20260921,fixed_1.0,final,113,1.0
20260921,fixed_1.0,final,114,1.0
20260921,fixed_1.0,final,115,1.0
20260921,fixed_1.0,final,116,1.0
20260921,fixed_1.0,final,117,1.0
20260921,fixed_1.0,final,118,1.0
20260921,fixed_1.0,final,119,1.0
20260921,fixed_1.0,final,120,1.0
20260921,uniform_entry,initial,1,0.1715607861549695
20260921,uniform_entry,initial,2,0.39818740245561235
20260921,uniform_entry,initial,3,0.43617604785072994
20260921,uniform_entry,initial,4,0.3686781842395934
20260921,uniform_entry,initial,5,0.5738316891321072
20260921,uniform_entry,initial,6,0.06147943911457421
20260921,uniform_entry,initial,7,0.5296769519602208
20260921,uniform_entry,initial,8,0.6328621114632743
20260921,uniform_entry,initial,9,0.3586240081656684
20260921,uniform_entry,initial,10,0.15593734292214378
20260921,uniform_entry,initial,11,0.7689346571663973
20260921,uniform_entry,initial,12,0.7878182316690389
20260921,uniform_entry,initial,13,0.9600208918543265
20260921,uniform_entry,initial,14,0.5642388880074465
20260921,uniform_entry,initial,15,0.0727641215198358
20260921,uniform_entry,initial,16,0.8138914847054636
20260921,uniform_entry,initial,17,0.7414673609703805
20260921,uniform_entry,initial,18,0.5549469715517026
20260921,uniform_entry,initial,19,0.10824527233438719
20260921,uniform_entry,initial,20,0.5643991349178198
20260921,uniform_entry,initial,21,0.11949320386500617
20260921,uniform_entry,initial,22,0.2922964672804086
20260921,uniform_entry,initial,23,0.4736271714085333
20260921,uniform_entry,initial,24,0.6968281212394746
20260921,uniform_entry,initial,25,0.26942938377748593
20260921,uniform_entry,initial,26,0.4604218768483056
20260921,uniform_entry,initial,27,0.2674836181461143
20260921,uniform_entry,initial,28,0.5478302464009643
20260921,uniform_entry,initial,29,0.6425205913065657
20260921,uniform_entry,initial,30,0.30504406699284936
20260921,uniform_entry,initial,31,0.6077149789694052
20260921,uniform_entry,initial,32,0.014700763092617586
20260921,uniform_entry,initial,33,0.5152388149991174
20260921,uniform_entry,initial,34,0.977973676628873
20260921,uniform_entry,initial,35,0.11963581372681409
20260921,uniform_entry,initial,36,0.8539071562193871
20260921,uniform_entry,initial,37,0.48851675826396557
20260921,uniform_entry,initial,38,0.49160676949414783
20260921,uniform_entry,initial,39,0.1855474605802364
20260921,uniform_entry,initial,40,0.670994893837813
20260921,uniform_entry,initial,41,0.1319697284063377
20260921,uniform_entry,initial,42,0.19565138192049603
20260921,uniform_entry,initial,43,0.8307730267278899
20260921,uniform_entry,initial,44,0.5237207976712533
20260921,uniform_entry,initial,45,0.3034272789949939
20260921,uniform_entry,initial,46,0.02371008048158585
20260921,uniform_entry,initial,47,0.9084721056839345
20260921,uniform_entry,initial,48,0.22214354998308783
20260921,uniform_entry,initial,49,0.22005695189901298
20260921,uniform_entry,initial,50,0.4512643400059665
20260921,uniform_entry,initial,51,0.7340580920880171
20260921,uniform_entry,initial,52,0.35391527098780917
20260921,uniform_entry,initial,53,0.14952405812949598
20260921,uniform_entry,initial,54,0.7905961992454852
20260921,uniform_entry,initial,55,0.5347546222484967
20260921,uniform_entry,initial,56,0.5387059909640993
20260921,uniform_entry,initial,57,0.016167311810412643
20260921,uniform_entry,initial,58,0.8743438295463857
20260921,uniform_entry,initial,59,0.23448200731183477
20260921,uniform_entry,initial,60,0.7733311838782341
20260921,uniform_entry,initial,61,0.10729124381389465
20260921,uniform_entry,initial,62,0.5081037105597679
20260921,uniform_entry,initial,63,0.28055106466503676
20260921,uniform_entry,initial,64,0.5644016055497358
20260921,uniform_entry,initial,65,0.6972203500180988
20260921,uniform_entry,initial,66,0.20002765589262816
20260921,uniform_entry,initial,67,0.9822118362024446
20260921,uniform_entry,initial,68,0.5754461450889872
20260921,uniform_entry,initial,69,0.6965532433644237
20260921,uniform_entry,initial,70,0.7011706998401895
20260921,uniform_entry,initial,71,0.9985926605959757
20260921,uniform_entry,initial,72,0.07762442529353697
20260921,uniform_entry,initial,73,0.4729813260129132
20260921,uniform_entry,initial,74,0.6264784743240733
20260921,uniform_entry,initial,75,0.010590582403884663
20260921,uniform_entry,initial,76,0.5385399447580135
20260921,uniform_entry,initial,77,0.6457284848189322
20260921,uniform_entry,initial,78,0.21424033973477952
20260921,uniform_entry,initial,79,0.05407990197039547
20260921,uniform_entry,initial,80,0.8286631040419449
20260921,uniform_entry,initial,81,0.32619318400332054
20260921,uniform_entry,initial,82,0.45717509149984437
20260921,uniform_entry,initial,83,0.7424505419448784
20260921,uniform_entry,initial,84,0.04147864084067332
20260921,uniform_entry,initial,85,0.28545985840623866
20260921,uniform_entry,initial,86,0.7926016919516264
20260921,uniform_entry,initial,87,0.05619734036578483
20260921,uniform_entry,initial,88,0.2666021167109075
20260921,uniform_entry,initial,89,0.6376595679198103
20260921,uniform_entry,initial,90,0.38390063196543656
20260921,uniform_entry,initial,91,0.20134826055564436
20260921,uniform_entry,initial,92,0.44172329139381106
20260921,uniform_entry,initial,93,0.9723718933547607
20260921,uniform_entry,initial,94,0.11461535177581861
20260921,uniform_entry,initial,95,0.9263528986887716
20260921,uniform_entry,initial,96,0.6317673551090822
20260921,uniform_entry,initial,97,0.6153678428727433
20260921,uniform_entry,initial,98,0.7337977177849823
20260921,uniform_entry,initial,99,0.635820993553699
20260921,uniform_entry,initial,100,0.6256256125943851
20260921,uniform_entry,initial,101,0.9072152749238511
20260921,uniform_entry,initial,102,0.1737244626814649
20260921,uniform_entry,initial,103,0.8639583584101309
20260921,uniform_entry,initial,104,0.6207801757822171
20260921,uniform_entry,initial,105,0.304732375621791
20260921,uniform_entry,initial,106,0.7202619597117244
20260921,uniform_entry,initial,107,0.5905358958046711
20260921,uniform_entry,initial,108,0.32267319733223987
20260921,uniform_entry,initial,109,0.3426915252166235
20260921,uniform_entry,initial,110,0.7277805555519713
20260921,uniform_entry,initial,111,0.1063488159122068
20260921,uniform_entry,initial,112,0.8928820599117202
20260921,uniform_entry,initial,113,0.037559799357684054
20260921,uniform_entry,initial,114,0.2890447914482689
20260921,uniform_entry,initial,115,0.2523160087731998
20260921,uniform_entry,initial,116,0.2584523834519069
20260921,uniform_entry,initial,117,0.7731684019587135
20260921,uniform_entry,initial,118,0.25294879618730604
20260921,uniform_entry,initial,119,0.31602498117965616
20260921,uniform_entry,initial,120,0.7903480495521575
20260921,uniform_entry,final,1,0.11454461259218662
20260921,uniform_entry,final,2,0.3782259167616894
20260921,uniform_entry,final,3,0.15008523826016307
20260921,uniform_entry,final,4,0.6983602693240413
20260921,uniform_entry,final,5,0.5542190739883196
20260921,uniform_entry,final,6,0.39846919591113483
20260921,uniform_entry,final,7,0.9913457914564248
20260921,uniform_entry,final,8,0.6007464265566274
20260921,uniform_entry,final,9,0.39967368469051023
20260921,uniform_entry,final,10,0.3705295677050212
20260921,uniform_entry,final,11,0.6721371926797536
20260921,uniform_entry,final,12,0.8496057652662069
20260921,uniform_entry,final,13,0.3366939136473355
20260921,uniform_entry,final,14,0.7705396582432466
20260921,uniform_entry,final,15,0.6135775961570913
20260921,uniform_entry,final,16,0.29178435372631684
20260921,uniform_entry,final,17,0.24630852423966476
20260921,uniform_entry,final,18,0.7019160554373286
20260921,uniform_entry,final,19,0.06796173626180191
20260921,uniform_entry,final,20,0.16084451446055092
20260921,uniform_entry,final,21,0.7701400974228767
20260921,uniform_entry,final,22,0.08732801637411003
20260921,uniform_entry,final,23,0.32904632700898395
20260921,uniform_entry,final,24,0.5728416767830167
20260921,uniform_entry,final,25,0.2691332829865778
20260921,uniform_entry,final,26,0.028079643724441494
20260921,uniform_entry,final,27,0.18564804787571476
20260921,uniform_entry,final,28,0.4667601447382925
20260921,uniform_entry,final,29,0.7799106821900892
20260921,uniform_entry,final,30,0.5466613816646508
20260921,uniform_entry,final,31,0.13941896266923337
20260921,uniform_entry,final,32,0.3248915141099459
20260921,uniform_entry,final,33,0.09100386952900053
20260921,uniform_entry,final,34,0.18121107406142856
20260921,uniform_entry,final,35,0.07578167567938421
20260921,uniform_entry,final,36,0.41737575117882353
20260921,uniform_entry,final,37,0.3988411724554106
20260921,uniform_entry,final,38,0.5209228302617663
20260921,uniform_entry,final,39,0.5612802780973626
20260921,uniform_entry,final,40,0.357172796513773
20260921,uniform_entry,final,41,0.14497737466185212
20260921,uniform_entry,final,42,0.9915305000263595
20260921,uniform_entry,final,43,0.7531970959554741
20260921,uniform_entry,final,44,0.8207155348911389
20260921,uniform_entry,final,45,0.38566410948871144
20260921,uniform_entry,final,46,0.5300130975033401
20260921,uniform_entry,final,47,0.2890596074159949
20260921,uniform_entry,final,48,0.45258158072875887
20260921,uniform_entry,final,49,0.3462751901544666
20260921,uniform_entry,final,50,0.7116749284697791
20260921,uniform_entry,final,51,0.858095177081874
20260921,uniform_entry,final,52,0.2416171275585075
20260921,uniform_entry,final,53,0.6325214858525778
20260921,uniform_entry,final,54,0.09538568800289293
20260921,uniform_entry,final,55,0.3415010475404927
20260921,uniform_entry,final,56,0.30122701299348686
20260921,uniform_entry,final,57,0.3378574913189478
20260921,uniform_entry,final,58,0.4335749399064054
20260921,uniform_entry,final,59,0.9941864767752113
20260921,uniform_entry,final,60,0.6483081390005505
20260921,uniform_entry,final,61,0.8313490466168815
20260921,uniform_entry,final,62,0.08391598478971607
20260921,uniform_entry,final,63,0.7658602253871917
20260921,uniform_entry,final,64,0.43906024008287636
20260921,uniform_entry,final,65,0.012403443731118013
20260921,uniform_entry,final,66,0.5438286726229686
20260921,uniform_entry,final,67,0.2384914335624696
20260921,uniform_entry,final,68,0.61071016165317
20260921,uniform_entry,final,69,0.9840873919114241
20260921,uniform_entry,final,70,0.6223105524208697
20260921,uniform_entry,final,71,0.5298258307673255
20260921,uniform_entry,final,72,0.6613514529951577
20260921,uniform_entry,final,73,0.041071813773950305
20260921,uniform_entry,final,74,0.8133729482564428
20260921,uniform_entry,final,75,0.0736066523705311
20260921,uniform_entry,final,76,0.20613821287588974
20260921,uniform_entry,final,77,0.1481607222232565
20260921,uniform_entry,final,78,0.36594749641591306
20260921,uniform_entry,final,79,0.8641488808477319
20260921,uniform_entry,final,80,0.9709306495077752
20260921,uniform_entry,final,81,0.9143913073609256
20260921,uniform_entry,final,82,0.5298293381323852
20260921,uniform_entry,final,83,0.13012033957532898
20260921,uniform_entry,final,84,0.08655171478770618
20260921,uniform_entry,final,85,0.23044360227766247
20260921,uniform_entry,final,86,0.05720139255239731
20260921,uniform_entry,final,87,0.9711583779392999
20260921,uniform_entry,final,88,0.3225395588324944
20260921,uniform_entry,final,89,0.8577133367246474
20260921,uniform_entry,final,90,0.7145830526612981
20260921,uniform_entry,final,91,0.03353905414808811
20260921,uniform_entry,final,92,0.8770150367022591
20260921,uniform_entry,final,93,0.5905638163727567
20260921,uniform_entry,final,94,0.49296298150110374
20260921,uniform_entry,final,95,0.30377771617969995
20260921,uniform_entry,final,96,0.34422786775906133
20260921,uniform_entry,final,97,0.2929013582649752
20260921,uniform_entry,final,98,0.8163373600184755
20260921,uniform_entry,final,99,0.7188428467675521
20260921,uniform_entry,final,100,0.23354571534079827
20260921,uniform_entry,final,101,0.445333590758042
20260921,uniform_entry,final,102,0.282018838473436
20260921,uniform_entry,final,103,0.3432897026290531
20260921,uniform_entry,final,104,0.2019690295167328
20260921,uniform_entry,final,105,0.15779346383227588
20260921,uniform_entry,final,106,0.9241925535658887
20260921,uniform_entry,final,107,0.49002692756418786
20260921,uniform_entry,final,108,0.3750292599194147
20260921,uniform_entry,final,109,0.9311081206577905
20260921,uniform_entry,final,110,0.6534909695783182
20260921,uniform_entry,final,111,0.1858940029040702
20260921,uniform_entry,final,112,0.7912920034048666
20260921,uniform_entry,final,113,0.7699417233762696
20260921,uniform_entry,final,114,0.9405019773026833
20260921,uniform_entry,final,115,0.9582653714128401
20260921,uniform_entry,final,116,0.9120644971334968
20260921,uniform_entry,final,117,0.07042398278422513
20260921,uniform_entry,final,118,0.012215112109132509
20260921,uniform_entry,final,119,0.7158237666361621
20260921,uniform_entry,final,120,0.09096497097500522
20260921,uniform_evolutionary,initial,1,0.1715607861549695
20260921,uniform_evolutionary,initial,2,0.39818740245561235
20260921,uniform_evolutionary,initial,3,0.43617604785072994
20260921,uniform_evolutionary,initial,4,0.3686781842395934
20260921,uniform_evolutionary,initial,5,0.5738316891321072
20260921,uniform_evolutionary,initial,6,0.06147943911457421
20260921,uniform_evolutionary,initial,7,0.5296769519602208
20260921,uniform_evolutionary,initial,8,0.6328621114632743
20260921,uniform_evolutionary,initial,9,0.3586240081656684
20260921,uniform_evolutionary,initial,10,0.15593734292214378
20260921,uniform_evolutionary,initial,11,0.7689346571663973
20260921,uniform_evolutionary,initial,12,0.7878182316690389
20260921,uniform_evolutionary,initial,13,0.9600208918543265
20260921,uniform_evolutionary,initial,14,0.5642388880074465
20260921,uniform_evolutionary,initial,15,0.0727641215198358
20260921,uniform_evolutionary,initial,16,0.8138914847054636
20260921,uniform_evolutionary,initial,17,0.7414673609703805
20260921,uniform_evolutionary,initial,18,0.5549469715517026
20260921,uniform_evolutionary,initial,19,0.10824527233438719
20260921,uniform_evolutionary,initial,20,0.5643991349178198
20260921,uniform_evolutionary,initial,21,0.11949320386500617
20260921,uniform_evolutionary,initial,22,0.2922964672804086
20260921,uniform_evolutionary,initial,23,0.4736271714085333
20260921,uniform_evolutionary,initial,24,0.6968281212394746
20260921,uniform_evolutionary,initial,25,0.26942938377748593
20260921,uniform_evolutionary,initial,26,0.4604218768483056
20260921,uniform_evolutionary,initial,27,0.2674836181461143
20260921,uniform_evolutionary,initial,28,0.5478302464009643
20260921,uniform_evolutionary,initial,29,0.6425205913065657
20260921,uniform_evolutionary,initial,30,0.30504406699284936
20260921,uniform_evolutionary,initial,31,0.6077149789694052
20260921,uniform_evolutionary,initial,32,0.014700763092617586
20260921,uniform_evolutionary,initial,33,0.5152388149991174
20260921,uniform_evolutionary,initial,34,0.977973676628873
20260921,uniform_evolutionary,initial,35,0.11963581372681409
20260921,uniform_evolutionary,initial,36,0.8539071562193871
20260921,uniform_evolutionary,initial,37,0.48851675826396557
20260921,uniform_evolutionary,initial,38,0.49160676949414783
20260921,uniform_evolutionary,initial,39,0.1855474605802364
20260921,uniform_evolutionary,initial,40,0.670994893837813
20260921,uniform_evolutionary,initial,41,0.1319697284063377
20260921,uniform_evolutionary,initial,42,0.19565138192049603
20260921,uniform_evolutionary,initial,43,0.8307730267278899
20260921,uniform_evolutionary,initial,44,0.5237207976712533
20260921,uniform_evolutionary,initial,45,0.3034272789949939
20260921,uniform_evolutionary,initial,46,0.02371008048158585
20260921,uniform_evolutionary,initial,47,0.9084721056839345
20260921,uniform_evolutionary,initial,48,0.22214354998308783
20260921,uniform_evolutionary,initial,49,0.22005695189901298
20260921,uniform_evolutionary,initial,50,0.4512643400059665
20260921,uniform_evolutionary,initial,51,0.7340580920880171
20260921,uniform_evolutionary,initial,52,0.35391527098780917
20260921,uniform_evolutionary,initial,53,0.14952405812949598
20260921,uniform_evolutionary,initial,54,0.7905961992454852
20260921,uniform_evolutionary,initial,55,0.5347546222484967
20260921,uniform_evolutionary,initial,56,0.5387059909640993
20260921,uniform_evolutionary,initial,57,0.016167311810412643
20260921,uniform_evolutionary,initial,58,0.8743438295463857
20260921,uniform_evolutionary,initial,59,0.23448200731183477
20260921,uniform_evolutionary,initial,60,0.7733311838782341
20260921,uniform_evolutionary,initial,61,0.10729124381389465
20260921,uniform_evolutionary,initial,62,0.5081037105597679
20260921,uniform_evolutionary,initial,63,0.28055106466503676
20260921,uniform_evolutionary,initial,64,0.5644016055497358
20260921,uniform_evolutionary,initial,65,0.6972203500180988
20260921,uniform_evolutionary,initial,66,0.20002765589262816
20260921,uniform_evolutionary,initial,67,0.9822118362024446
20260921,uniform_evolutionary,initial,68,0.5754461450889872
20260921,uniform_evolutionary,initial,69,0.6965532433644237
20260921,uniform_evolutionary,initial,70,0.7011706998401895
20260921,uniform_evolutionary,initial,71,0.9985926605959757
20260921,uniform_evolutionary,initial,72,0.07762442529353697
20260921,uniform_evolutionary,initial,73,0.4729813260129132
20260921,uniform_evolutionary,initial,74,0.6264784743240733
20260921,uniform_evolutionary,initial,75,0.010590582403884663
20260921,uniform_evolutionary,initial,76,0.5385399447580135
20260921,uniform_evolutionary,initial,77,0.6457284848189322
20260921,uniform_evolutionary,initial,78,0.21424033973477952
20260921,uniform_evolutionary,initial,79,0.05407990197039547
20260921,uniform_evolutionary,initial,80,0.8286631040419449
20260921,uniform_evolutionary,initial,81,0.32619318400332054
20260921,uniform_evolutionary,initial,82,0.45717509149984437
20260921,uniform_evolutionary,initial,83,0.7424505419448784
20260921,uniform_evolutionary,initial,84,0.04147864084067332
20260921,uniform_evolutionary,initial,85,0.28545985840623866
20260921,uniform_evolutionary,initial,86,0.7926016919516264
20260921,uniform_evolutionary,initial,87,0.05619734036578483
20260921,uniform_evolutionary,initial,88,0.2666021167109075
20260921,uniform_evolutionary,initial,89,0.6376595679198103
20260921,uniform_evolutionary,initial,90,0.38390063196543656
20260921,uniform_evolutionary,initial,91,0.20134826055564436
20260921,uniform_evolutionary,initial,92,0.44172329139381106
20260921,uniform_evolutionary,initial,93,0.9723718933547607
20260921,uniform_evolutionary,initial,94,0.11461535177581861
20260921,uniform_evolutionary,initial,95,0.9263528986887716
20260921,uniform_evolutionary,initial,96,0.6317673551090822
20260921,uniform_evolutionary,initial,97,0.6153678428727433
20260921,uniform_evolutionary,initial,98,0.7337977177849823
20260921,uniform_evolutionary,initial,99,0.635820993553699
20260921,uniform_evolutionary,initial,100,0.6256256125943851
20260921,uniform_evolutionary,initial,101,0.9072152749238511
20260921,uniform_evolutionary,initial,102,0.1737244626814649
20260921,uniform_evolutionary,initial,103,0.8639583584101309
20260921,uniform_evolutionary,initial,104,0.6207801757822171
20260921,uniform_evolutionary,initial,105,0.304732375621791
20260921,uniform_evolutionary,initial,106,0.7202619597117244
20260921,uniform_evolutionary,initial,107,0.5905358958046711
20260921,uniform_evolutionary,initial,108,0.32267319733223987
20260921,uniform_evolutionary,initial,109,0.3426915252166235
20260921,uniform_evolutionary,initial,110,0.7277805555519713
20260921,uniform_evolutionary,initial,111,0.1063488159122068
20260921,uniform_evolutionary,initial,112,0.8928820599117202
20260921,uniform_evolutionary,initial,113,0.037559799357684054
20260921,uniform_evolutionary,initial,114,0.2890447914482689
20260921,uniform_evolutionary,initial,115,0.2523160087731998
20260921,uniform_evolutionary,initial,116,0.2584523834519069
20260921,uniform_evolutionary,initial,117,0.7731684019587135
20260921,uniform_evolutionary,initial,118,0.25294879618730604
20260921,uniform_evolutionary,initial,119,0.31602498117965616
20260921,uniform_evolutionary,initial,120,0.7903480495521575
20260921,uniform_evolutionary,final,1,0.0
20260921,uniform_evolutionary,final,2,0.12440702447126142
20260921,uniform_evolutionary,final,3,0.08561646365005879
20260921,uniform_evolutionary,final,4,0.043289186280375036
20260921,uniform_evolutionary,final,5,0.059371860303663274
20260921,uniform_evolutionary,final,6,0.32089829517332585
20260921,uniform_evolutionary,final,7,0.0862262719532346
20260921,uniform_evolutionary,final,8,0.24893822376438796
20260921,uniform_evolutionary,final,9,0.06473779970672146
20260921,uniform_evolutionary,final,10,0.026401423800230972
20260921,uniform_evolutionary,final,11,0.09118494502084516
20260921,uniform_evolutionary,final,12,0.3966110008281654
20260921,uniform_evolutionary,final,13,0.0
20260921,uniform_evolutionary,final,14,0.02466519738389629
20260921,uniform_evolutionary,final,15,0.09801902632017367
20260921,uniform_evolutionary,final,16,0.3969306931776703
20260921,uniform_evolutionary,final,17,0.09823565313132812
20260921,uniform_evolutionary,final,18,0.40462333179759447
20260921,uniform_evolutionary,final,19,0.3831395592575193
20260921,uniform_evolutionary,final,20,0.15585706281280365
20260921,uniform_evolutionary,final,21,0.0
20260921,uniform_evolutionary,final,22,0.034209923456115725
20260921,uniform_evolutionary,final,23,0.024262543329541086
